Datetime,total_value,VRF1_value,VRF2_value,lighting1_value,lighting2_value,temperature,enthalpy,relative_humidity,radiation,Hour,DayOfWeek,Quarter,Month,Year,DayOfYear,DayOfMonth,WeekOfYear,DayOfYearFloat,Time_state,Working_state,lighting2_value_SECF
2017-08-13 19:00:00,19.72,5.76,6.53,5.608,1.822,24.2,66.52,87,0.0,19,6,3,8,2017,225,13,32,225.79166666666666,0,0,2.484666666666667
2017-08-13 20:00:00,19.03,5.36,6.61,5.416,1.644,24.2,66.52,87,0.0,20,6,3,8,2017,225,13,32,225.83333333333334,0,0,2.5593333333333335
2017-08-13 21:00:00,17.77,3.04,6.7,6.344,1.686,24.7,66.3,83,0.0,21,6,3,8,2017,225,13,32,225.875,0,0,2.4326666666666665
2017-08-14 07:00:00,14.91,2.16,6.29,4.568,1.892,24.6,66.96,85,24.0,7,0,3,8,2017,226,14,33,226.29166666666666,0,0,2.562
2017-08-14 08:00:00,30.37,8.08,13.03,5.36,3.9,24.2,67.51,89,105.0,8,0,3,8,2017,226,14,33,226.33333333333334,1,0,3.732666666666667
2017-08-14 09:00:00,48.52,14.4,22.5,6.552,5.068,24.6,66.45,84,95.0,9,0,3,8,2017,226,14,33,226.375,1,0,4.106000000000001
2017-08-14 10:00:00,53.34,16.4,23.68,8.104,5.156,23.9,64.46,85,17.0,10,0,3,8,2017,226,14,33,226.41666666666666,1,0,4.3566666666666665
2017-08-14 11:00:00,49.87,14.4,21.63,8.856,4.984,22.5,62.78,92,0.0,11,0,3,8,2017,226,14,33,226.45833333333334,1,0,4.142666666666666
2017-08-14 12:00:00,36.62,12.88,12.19,7.448,4.102,22.3,62.96,94,0.0,12,0,3,8,2017,226,14,33,226.5,1,0,3.670666666666667
2017-08-14 13:00:00,36.66,13.28,12.12,7.064,4.196,22.4,63.76,95,0.0,13,0,3,8,2017,226,14,33,226.54166666666666,1,0,3.8673333333333333
2017-08-14 14:00:00,41.23,10.4,18.3,7.808,4.722,22.2,62.6,94,0.0,14,0,3,8,2017,226,14,33,226.58333333333334,1,0,4.204
2017-08-14 15:00:00,36.6,6.96,18.06,7.208,4.372,22.2,62.16,93,56.0,15,0,3,8,2017,226,14,33,226.625,1,0,4.123333333333334
2017-08-14 16:00:00,33.23,4.4,18.11,6.912,3.808,22.6,61.78,89,42.0,16,0,3,8,2017,226,14,33,226.66666666666666,1,0,3.686666666666667
2017-08-14 17:00:00,25.33,5.2,10.54,6.624,2.966,22.8,62.48,89,0.0,17,0,3,8,2017,226,14,33,226.70833333333334,1,0,3.192
2017-08-14 18:00:00,18.32,5.2,5.16,5.648,2.312,22.9,62.83,89,0.0,18,0,3,8,2017,226,14,33,226.75,0,0,2.9546666666666668
2017-08-14 19:00:00,17.29,4.24,4.18,6.296,2.574,22.9,62.83,89,0.0,19,0,3,8,2017,226,14,33,226.79166666666666,0,0,2.904
2017-08-14 20:00:00,13.66,2.8,3.98,5.2,1.68,23.0,62.72,88,0.0,20,0,3,8,2017,226,14,33,226.83333333333334,0,0,2.8466666666666662
2017-08-14 21:00:00,13.94,2.72,4.04,5.496,1.684,23.0,62.26,87,0.0,21,0,3,8,2017,226,14,33,226.875,0,0,2.9466666666666668
2017-08-15 07:00:00,24.35,6.21,9.97,5.66,2.51,22.9,62.37,88,120.0,7,1,3,8,2017,227,15,33,227.29166666666666,0,1,2.187333333333333
2017-08-15 08:00:00,30.32,8.16,13.0,5.824,3.336,24.3,62.38,78,445.0,8,1,3,8,2017,227,15,33,227.33333333333334,1,1,2.8353333333333333
2017-08-15 09:00:00,43.03,12.0,19.81,6.688,4.532,24.6,63.91,79,71.0,9,1,3,8,2017,227,15,33,227.375,1,1,3.7406666666666673
2017-08-15 10:00:00,46.62,14.24,20.04,7.848,4.492,25.2,63.36,74,631.0,10,1,3,8,2017,227,15,33,227.41666666666666,1,1,3.8973333333333335
2017-08-15 11:00:00,46.41,13.92,20.55,7.504,4.436,26.2,62.31,66,288.0,11,1,3,8,2017,227,15,33,227.45833333333334,1,1,3.3713333333333337
2017-08-15 12:00:00,32.75,9.76,13.35,5.92,3.72,26.8,63.09,64,699.0,12,1,3,8,2017,227,15,33,227.5,1,1,3.090666666666667
2017-08-15 13:00:00,30.54,7.6,13.0,6.456,3.484,26.3,63.19,67,197.0,13,1,3,8,2017,227,15,33,227.54166666666666,1,1,3.188
2017-08-15 14:00:00,36.61,7.92,17.47,7.016,4.204,25.3,62.11,71,220.0,14,1,3,8,2017,227,15,33,227.58333333333334,1,1,3.1993333333333336
2017-08-15 15:00:00,39.67,10.4,17.68,7.416,4.174,24.7,60.17,71,243.0,15,1,3,8,2017,227,15,33,227.625,1,1,3.473333333333333
2017-08-15 16:00:00,34.23,8.48,15.09,6.986666667,3.673333333,26.1,66.43,74,266.0,16,1,3,8,2017,227,15,33,227.66666666666666,1,1,3.0066666666666664
2017-08-15 17:00:00,28.8,6.56,12.51,6.557333333,3.172666667,23.9,59.6,75,289.0,17,1,3,8,2017,227,15,33,227.70833333333334,1,1,2.2826666666666666
2017-08-15 18:00:00,23.36,4.64,9.92,6.128,2.672,23.8,58.79,74,312.0,18,1,3,8,2017,227,15,33,227.75,0,1,2.2533333333333334
2017-08-15 19:00:00,20.32,3.52,8.14,6.8,1.86,23.8,59.27,75,335.0,19,1,3,8,2017,227,15,33,227.79166666666666,0,1,2.211333333333333
2017-08-15 20:00:00,18.76,2.16,8.51,5.992,2.098,23.3,60.96,82,358.0,20,1,3,8,2017,227,15,33,227.83333333333334,0,1,2.1953333333333336
2017-08-15 21:00:00,16.69,1.84,7.47,5.664,1.716,22.8,60.66,85,381.0,21,1,3,8,2017,227,15,33,227.875,0,1,2.304
2017-08-16 07:00:00,22.96,3.12,11.87,5.056,2.914,25.2,65.99,79,404.0,7,2,3,8,2017,228,16,33,228.29166666666666,0,1,2.3219999999999996
2017-08-16 08:00:00,36.67,6.72,19.05,6.288,4.612,25.9,66.29,75,427.0,8,2,3,8,2017,228,16,33,228.33333333333334,1,1,3.143333333333333
2017-08-16 09:00:00,38.08,6.98,19.96,6.548,4.592,26.0,65.53,73,450.0,9,2,3,8,2017,228,16,33,228.375,1,1,4.0840000000000005
2017-08-16 10:00:00,39.49,7.24,20.87,6.808,4.572,26.9,66.33,69,473.0,10,2,3,8,2017,228,16,33,228.41666666666666,1,1,4.1273333333333335
2017-08-16 11:00:00,40.9,7.5,21.78,7.068,4.552,26.1,68.66,78,100.0,11,2,3,8,2017,228,16,33,228.45833333333334,1,1,3.59
2017-08-16 12:00:00,42.31,7.76,22.69,7.328,4.532,27.8,72.53,74,97.0,12,2,3,8,2017,228,16,33,228.5,1,1,3.263333333333333
2017-08-16 13:00:00,32.97,6.56,15.96,6.512,3.938,25.0,62.69,74,128.0,13,2,3,8,2017,228,16,33,228.54166666666666,1,1,3.4599999999999995
2017-08-16 14:00:00,36.57,11.84,13.49,6.768,4.472,25.0,61.65,72,45.0,14,2,3,8,2017,228,16,33,228.58333333333334,1,1,3.552
2017-08-16 15:00:00,34.26,8.64,13.12,7.968,4.532,25.2,62.31,72,87.0,15,2,3,8,2017,228,16,33,228.625,1,1,3.6953333333333336
2017-08-16 16:00:00,31.04,7.6,11.45,7.824,4.166,25.8,63.76,71,225.0,16,2,3,8,2017,228,16,33,228.66666666666666,1,1,3.547333333333333
2017-08-16 17:00:00,22.65,6.24,6.23,7.096,3.084,25.1,62.5,73,0.0,17,2,3,8,2017,228,16,33,228.70833333333334,1,1,2.63
2017-08-16 18:00:00,17.47,3.44,5.15,6.216,2.664,24.2,62.54,79,0.0,18,2,3,8,2017,228,16,33,228.75,0,1,2.5079999999999996
2017-08-16 19:00:00,21.4,6.16,5.59,6.376,3.274,23.6,62.45,83,0.0,19,2,3,8,2017,228,16,33,228.79166666666666,0,1,2.2773333333333334
2017-08-16 20:00:00,17.13,3.52,5.36,5.936,2.314,23.8,66.04,89,0.0,20,2,3,8,2017,228,16,33,228.83333333333334,0,1,2.1713333333333336
2017-08-16 21:00:00,15.68,2.88,5.29,5.68,1.83,23.7,62.79,83,0.0,21,2,3,8,2017,228,16,33,228.875,0,1,2.040666666666666
2017-08-17 07:00:00,15.13,2.4,5.9,5.473333333,1.356666667,25.4,65.1,76,337.0,7,3,3,8,2017,229,17,33,229.29166666666666,0,1,2.06
2017-08-17 08:00:00,16.08,3.26,5.65,5.266666667,1.903333333,24.5,62.56,77,41.0,8,3,3,8,2017,229,17,33,229.33333333333334,1,1,2.6766666666666663
2017-08-17 09:00:00,17.06,4.13,5.41,5.06,2.46,26.1,65.87,73,246.0,9,3,3,8,2017,229,17,33,229.375,1,1,2.796
2017-08-17 10:00:00,18.01,4.99,5.16,4.853333333,3.006666667,25.0,64.25,77,26.0,10,3,3,8,2017,229,17,33,229.41666666666666,1,1,3.1993333333333336
2017-08-17 11:00:00,18.97,5.86,4.91,4.646666667,3.553333333,24.3,63.38,80,66.0,11,3,3,8,2017,229,17,33,229.45833333333334,1,1,2.8073333333333337
2017-08-17 12:00:00,19.93,6.72,4.67,4.44,4.1,23.9,65.92,88,188.0,12,3,3,8,2017,229,17,33,229.5,1,1,2.708
2017-08-17 13:00:00,21.43,7.6,5.16,4.592,4.078,24.7,65.79,82,206.0,13,3,3,8,2017,229,17,33,229.54166666666666,1,1,2.5913333333333335
2017-08-17 14:00:00,29.41,10.0,9.79,5.304,4.316,26.2,69.02,78,624.0,14,3,3,8,2017,229,17,33,229.58333333333334,1,1,2.422
2017-08-17 15:00:00,35.75,14.4,10.25,6.76,4.34,26.7,67.96,73,419.0,15,3,3,8,2017,229,17,33,229.625,1,1,2.362
2017-08-17 16:00:00,30.44,11.6,8.78,6.208,3.852,25.5,64.91,75,201.0,16,3,3,8,2017,229,17,33,229.66666666666666,1,1,2.2580000000000005
2017-08-17 17:00:00,21.55,7.52,5.69,5.4,2.94,24.8,65.11,80,3.0,17,3,3,8,2017,229,17,33,229.70833333333334,1,1,2.2293333333333334
2017-08-17 18:00:00,17.03,4.64,4.41,5.176,2.804,24.4,64.73,82,0.0,18,3,3,8,2017,229,17,33,229.75,0,1,2.138
2017-08-17 19:00:00,9.29,1.12,2.01,3.728,2.432,24.3,64.38,82,0.0,19,3,3,8,2017,229,17,33,229.79166666666666,0,1,2.304444444333333
2017-08-17 20:00:00,9.76,1.12,3.64,3.256,1.744,23.8,64.1,85,0.0,20,3,3,8,2017,229,17,33,229.83333333333334,0,1,2.430888889
2017-08-17 21:00:00,10.52,1.12,3.59,3.696,2.114,23.7,64.72,87,0.0,21,3,3,8,2017,229,17,33,229.875,0,1,2.3913333333333333
2017-08-18 07:00:00,15.07,3.76,4.69,4.136,2.484,25.9,62.99,69,298.0,7,4,3,8,2017,230,18,33,230.29166666666666,0,1,2.8906666666666667
2017-08-18 08:00:00,27.26,8.88,10.8,4.32,3.26,27.1,63.47,63,460.0,8,4,3,8,2017,230,18,33,230.33333333333334,1,1,2.6366666666666667
2017-08-18 09:00:00,43.86,14.48,19.0,5.456,4.924,27.0,66.08,68,98.0,9,4,3,8,2017,230,18,33,230.375,1,1,2.8339999999999996
2017-08-18 10:00:00,44.69,14.64,19.22,5.752,5.078,26.6,64.17,67,81.0,10,4,3,8,2017,230,18,33,230.41666666666666,1,1,2.951333333333333
2017-08-18 11:00:00,42.66,14.72,17.31,5.952,4.678,26.2,65.1,71,212.0,11,4,3,8,2017,230,18,33,230.45833333333334,1,1,2.8973333333333335
2017-08-18 12:00:00,34.47,13.6,12.02,4.864,3.986,26.7,65.65,69,292.0,12,4,3,8,2017,230,18,33,230.5,1,1,2.6426666666666665
2017-08-18 13:00:00,38.66,14.56,15.37,5.216,3.514,26.7,65.65,69,318.0,13,4,3,8,2017,230,18,33,230.54166666666666,1,1,2.6359999999999997
2017-08-18 14:00:00,36.18,13.39,14.02,5.333333333,3.436666667,27.3,66.5,67,513.0,14,4,3,8,2017,230,18,33,230.58333333333334,1,1,2.7846666666666664
2017-08-18 15:00:00,33.66,12.21,12.65,5.450666667,3.349333333,26.4,65.21,70,105.0,15,4,3,8,2017,230,18,33,230.625,1,1,2.792
2017-08-18 16:00:00,31.18,11.04,11.3,5.568,3.272,26.6,66.46,71,38.0,16,4,3,8,2017,230,18,33,230.66666666666666,1,1,2.760666666666667
2017-08-18 17:00:00,27.71,7.84,11.44,5.736,2.694,26.1,65.87,73,5.0,17,4,3,8,2017,230,18,33,230.70833333333334,1,1,2.7546666666666666
2017-08-18 18:00:00,20.85,4.72,8.35,5.472,2.308,25.2,66.52,80,0.0,18,4,3,8,2017,230,18,33,230.75,0,1,2.7613333333333334
2017-08-18 19:00:00,18.18,4.8,5.3,5.288,2.792,24.8,66.66,83,0.0,19,4,3,8,2017,230,18,33,230.79166666666666,0,1,2.547333333333333
2017-08-18 20:00:00,17.02,4.4,4.72,5.2,2.7,24.7,66.3,83,0.0,20,4,3,8,2017,230,18,33,230.83333333333334,0,1,2.348666666666667
2017-08-18 21:00:00,15.72,4.8,4.57,4.52,1.83,24.3,65.88,85,0.0,21,4,3,8,2017,230,18,33,230.875,0,1,2.3360000000000003
2017-08-19 07:00:00,17.03,4.96,5.33,4.621333333,2.118666667,25.2,69.16,85,80.0,7,5,3,8,2017,231,19,33,231.29166666666666,0,1,2.5606666666666666
2017-08-19 08:00:00,19.89,5.36,7.39,4.722666667,2.417333333,25.6,69.04,82,178.0,8,5,3,8,2017,231,19,33,231.33333333333334,1,1,2.712666666666667
2017-08-19 09:00:00,22.73,5.76,9.44,4.824,2.706,26.0,69.96,81,232.0,9,5,3,8,2017,231,19,33,231.375,1,1,2.798666666666667
2017-08-19 10:00:00,25.26,5.28,11.39,6.008,2.582,26.5,68.97,76,293.0,10,5,3,8,2017,231,19,33,231.41666666666666,1,1,2.9053333333333335
2017-08-19 11:00:00,24.46,5.36,10.93,5.736,2.434,27.1,69.97,74,454.0,11,5,3,8,2017,231,19,33,231.45833333333334,1,1,2.6413333333333333
2017-08-19 12:00:00,18.53,5.44,6.27,4.6,2.22,26.8,71.8,79,219.0,12,5,3,8,2017,231,19,33,231.5,1,1,2.4499999999999997
2017-08-19 13:00:00,17.07,5.68,4.13,4.776,2.484,26.3,71.08,81,78.0,13,5,3,8,2017,231,19,33,231.54166666666666,1,1,2.5273333333333334
2017-08-19 14:00:00,21.66,7.6,6.9,4.968,2.192,26.1,72.01,84,134.0,14,5,3,8,2017,231,19,33,231.58333333333334,1,1,2.712666666666667
2017-08-19 15:00:00,23.21,6.56,9.44,4.904,2.306,26.1,71.45,83,122.0,15,5,3,8,2017,231,19,33,231.625,1,1,2.576666666666666
2017-08-19 16:00:00,21.89,7.76,6.84,4.888,2.402,26.0,70.52,82,75.0,16,5,3,8,2017,231,19,33,231.66666666666666,1,1,2.486666666666667
2017-08-19 17:00:00,19.28,7.44,5.32,4.408,2.112,25.6,69.04,82,31.0,17,5,3,8,2017,231,19,33,231.70833333333334,1,1,2.5653333333333332
2017-08-19 18:00:00,13.99,5.04,2.87,4.168,1.912,25.1,68.79,85,0.0,18,5,3,8,2017,231,19,33,231.75,0,1,2.530666666666667
2017-08-19 19:00:00,14.42,5.12,2.46,4.352,2.488,24.8,68.21,86,0.0,19,5,3,8,2017,231,19,33,231.79166666666666,0,1,2.361333333333333
2017-08-19 20:00:00,12.76,5.28,2.32,3.656,1.504,24.9,69.62,88,0.0,20,5,3,8,2017,231,19,33,231.83333333333334,0,1,2.266
2017-08-19 21:00:00,12.3,4.72,2.35,3.792,1.438,24.8,69.76,89,0.0,21,5,3,8,2017,231,19,33,231.875,0,1,2.1533333333333333
2017-08-20 07:00:00,16.59,7.44,2.81,4.12,2.22,25.4,69.91,85,134.0,7,6,3,8,2017,232,20,33,232.29166666666666,0,0,2.0359999999999996
2017-08-20 08:00:00,23.53,9.04,7.45,4.28,2.76,26.0,71.07,83,357.0,8,6,3,8,2017,232,20,33,232.33333333333334,1,0,2.2159999999999997
2017-08-20 09:00:00,22.88,10.08,6.72,4.28,1.8,25.7,69.95,83,281.0,9,6,3,8,2017,232,20,33,232.375,1,0,2.5853333333333333
2017-08-20 10:00:00,17.46,6.32,4.67,4.608,1.862,25.2,70.22,87,64.0,10,6,3,8,2017,232,20,33,232.41666666666666,1,0,2.5993333333333335
2017-08-20 11:00:00,20.74,7.2,6.64,5.072,1.828,25.7,69.95,83,321.0,11,6,3,8,2017,232,20,33,232.45833333333334,1,0,2.7886666666666664
2017-08-20 12:00:00,22.5,10.8,5.04,4.96,1.7,26.7,70.27,77,651.0,12,6,3,8,2017,232,20,33,232.5,1,0,2.4033333333333333
2017-08-20 13:00:00,21.99,9.82,5.62,4.88,1.67,26.5,66.69,72,586.0,13,6,3,8,2017,232,20,33,232.54166666666666,1,0,2.6306666666666665
2017-08-20 14:00:00,21.47,8.84,6.19,4.8,1.64,26.5,66.12,71,360.0,14,6,3,8,2017,232,20,33,232.58333333333334,1,0,2.7533333333333334
2017-08-20 15:00:00,20.95,7.86,6.77,4.72,1.6,26.2,66.21,73,348.0,15,6,3,8,2017,232,20,33,232.625,1,0,2.692
2017-08-20 16:00:00,20.44,6.88,7.35,4.64,1.57,25.6,65.79,76,195.0,16,6,3,8,2017,232,20,33,232.66666666666666,1,0,2.764666666666667
2017-08-20 17:00:00,23.28,9.68,6.78,4.64,2.18,24.9,63.39,76,0.0,17,6,3,8,2017,232,20,33,232.70833333333334,1,0,2.594
2017-08-20 18:00:00,20.27,9.92,3.45,5.192,1.708,24.8,63.57,77,0.0,18,6,3,8,2017,232,20,33,232.75,0,0,2.504444444333333
2017-08-20 19:00:00,20.21,9.84,3.53,5.304,1.536,24.4,63.72,80,0.0,19,6,3,8,2017,232,20,33,232.79166666666666,0,0,2.8795555556666663
2017-08-20 20:00:00,14.73,5.28,3.28,4.584,1.586,24.2,63.04,80,0.0,20,6,3,8,2017,232,20,33,232.83333333333334,0,0,2.7753333333333337
2017-08-20 21:00:00,14.22,5.12,3.2,4.304,1.596,24.1,64.18,83,0.0,21,6,3,8,2017,232,20,33,232.875,0,0,2.212666666666667
2017-08-21 07:00:00,29.81,11.74,10.69,5.098,2.282,25.3,64.22,75,377.0,7,0,3,8,2017,233,21,34,233.29166666666666,0,0,2.3366666666666664
2017-08-21 08:00:00,38.3,15.14,14.3,5.892,2.968,25.5,65.98,77,99.0,8,0,3,8,2017,233,21,34,233.33333333333334,1,0,2.988666666666667
2017-08-21 09:00:00,46.81,18.53,17.93,6.686,3.664,27.1,68.19,71,171.0,9,0,3,8,2017,233,21,34,233.375,1,0,4.005333333333333
2017-08-21 10:00:00,55.29,21.92,21.54,7.48,4.35,27.7,68.48,68,308.0,10,0,3,8,2017,233,21,34,233.41666666666666,1,0,4.328666666666667
2017-08-21 11:00:00,48.87,19.92,17.15,7.424,4.376,27.3,70.69,74,254.0,11,0,3,8,2017,233,21,34,233.45833333333334,1,0,3.828666666666667
2017-08-21 12:00:00,47.59,19.49,16.62,7.205333333,4.274666667,28.8,65.84,58,639.0,12,0,3,8,2017,233,21,34,233.5,1,0,3.478666666666667
2017-08-21 13:00:00,46.33,19.07,16.09,6.986666667,4.183333333,29.7,66.73,55,570.0,13,0,3,8,2017,233,21,34,233.54166666666666,1,0,3.626
2017-08-21 14:00:00,45.05,18.64,15.56,6.768,4.082,28.3,72.49,71,423.0,14,0,3,8,2017,233,21,34,233.58333333333334,1,0,3.964
2017-08-21 15:00:00,42.5,16.88,15.08,6.616,3.924,27.3,72.49,77,276.0,15,0,3,8,2017,233,21,34,233.625,1,0,4.278666666666667
2017-08-21 16:00:00,36.4,15.36,11.51,6.024,3.506,26.8,72.39,80,73.0,16,0,3,8,2017,233,21,34,233.66666666666666,1,0,3.624
2017-08-21 17:00:00,27.36,11.12,7.89,5.728,2.622,26.3,71.08,81,30.0,17,0,3,8,2017,233,21,34,233.70833333333334,1,0,3.0686666666666667
2017-08-21 18:00:00,23.75,10.48,5.84,4.976,2.454,25.5,69.75,84,0.0,18,0,3,8,2017,233,21,34,233.75,0,0,2.786
2017-08-21 19:00:00,23.31,10.16,5.13,5.32,2.7,25.1,68.79,85,0.0,19,0,3,8,2017,233,21,34,233.79166666666666,0,0,2.719333333333333
2017-08-21 20:00:00,21.2,8.64,3.77,5.616,3.174,24.8,68.21,86,0.0,20,0,3,8,2017,233,21,34,233.83333333333334,0,0,2.529333333333333
2017-08-21 21:00:00,15.39,5.6,3.48,4.632,1.678,24.6,69.0,89,0.0,21,0,3,8,2017,233,21,34,233.875,0,0,2.393333333333333
2017-08-22 07:00:00,16.9,5.52,5.68,4.0,1.7,26.4,72.6,83,299.0,7,1,3,8,2017,234,22,34,234.29166666666666,0,1,2.5833333333333335
2017-08-22 08:00:00,29.22,9.92,11.74,5.16,2.4,27.6,74.24,78,464.0,8,1,3,8,2017,234,22,34,234.33333333333334,1,1,3.526666666666667
2017-08-22 09:00:00,41.74,16.32,15.47,6.592,3.358,27.7,74.62,78,527.0,9,1,3,8,2017,234,22,34,234.375,1,1,4.268
2017-08-22 10:00:00,43.62,15.92,18.2,5.632,3.868,27.0,73.74,81,258.0,10,1,3,8,2017,234,22,34,234.41666666666666,1,1,4.140666666666667
2017-08-22 11:00:00,45.11,15.36,19.96,6.096,3.694,28.3,75.04,75,571.0,11,1,3,8,2017,234,22,34,234.45833333333334,1,1,2.9013333333333335
2017-08-22 12:00:00,44.97,15.26,19.92,6.022,3.768,29.2,74.51,69,709.0,12,1,3,8,2017,234,22,34,234.5,1,1,2.6680000000000006
2017-08-22 13:00:00,44.82,15.16,19.87,5.948,3.842,29.0,71.77,66,508.0,13,1,3,8,2017,234,22,34,234.54166666666666,1,1,3.7079999999999997
2017-08-22 14:00:00,44.68,15.06,19.83,5.874,3.916,28.6,70.36,66,451.0,14,1,3,8,2017,234,22,34,234.58333333333334,1,1,3.0340000000000003
2017-08-22 15:00:00,44.53,14.96,19.79,5.8,3.98,28.6,71.0,67,142.0,15,1,3,8,2017,234,22,34,234.625,1,1,2.6206666666666667
2017-08-22 16:00:00,39.48,10.96,18.38,6.576,3.564,27.8,68.82,68,170.0,16,1,3,8,2017,234,22,34,234.66666666666666,1,1,2.7793333333333337
2017-08-22 17:00:00,27.86,6.8,12.74,5.44,2.88,26.4,71.45,81,0.0,17,1,3,8,2017,234,22,34,234.70833333333334,1,1,2.478666666666667
2017-08-22 18:00:00,20.79,6.16,7.25,4.832,2.548,25.6,72.84,89,0.0,18,1,3,8,2017,234,22,34,234.75,0,1,2.458
2017-08-22 19:00:00,22.42,8.4,6.07,4.888,3.062,25.3,69.54,85,0.0,19,1,3,8,2017,234,22,34,234.79166666666666,0,1,2.3126666666666664
2017-08-22 20:00:00,19.35,5.84,6.51,4.816,2.184,25.3,70.07,86,0.0,20,1,3,8,2017,234,22,34,234.83333333333334,0,1,2.134
2017-08-22 21:00:00,22.66,5.52,8.76,6.192,2.188,25.3,70.6,87,0.0,21,1,3,8,2017,234,22,34,234.875,0,1,2.0740000000000003
2017-08-23 07:00:00,32.33,9.25,12.66,7.192,3.228,25.9,75.69,92,37.0,7,2,3,8,2017,235,23,34,235.29166666666666,0,1,2.7295555556666664
2017-08-23 08:00:00,44.75,12.91,19.39,8.192,4.258,26.3,76.76,91,124.0,8,2,3,8,2017,235,23,34,235.33333333333334,1,1,4.099111111
2017-08-23 09:00:00,57.18,16.56,26.13,9.192,5.298,26.7,78.42,91,109.0,9,2,3,8,2017,235,23,34,235.375,1,1,5.08
2017-08-23 10:00:00,66.11,17.44,34.05,8.472,6.148,27.5,79.97,88,355.0,10,2,3,8,2017,235,23,34,235.41666666666666,1,1,4.951333333333333
2017-08-23 11:00:00,65.06,18.32,32.0,8.704,6.036,27.8,80.62,87,332.0,11,2,3,8,2017,235,23,34,235.45833333333334,1,1,4.575333333333333
2017-08-23 12:00:00,79.35,32.0,31.68,8.44,7.23,28.0,80.83,86,180.0,12,2,3,8,2017,235,23,34,235.5,1,1,4.133333333333333
2017-08-23 13:00:00,74.01,35.6,23.62,7.624,7.166,28.1,80.62,85,202.0,13,2,3,8,2017,235,23,34,235.54166666666666,1,1,4.375333333333333
2017-08-23 14:00:00,79.26,36.32,24.97,8.104,9.866,28.5,81.01,83,212.0,14,2,3,8,2017,235,23,34,235.58333333333334,1,1,4.948
2017-08-23 15:00:00,66.36,26.0,24.26,8.456,7.644,28.4,79.94,82,131.0,15,2,3,8,2017,235,23,34,235.625,1,1,5.205333333333333
2017-08-23 16:00:00,55.45,19.44,22.0,8.368,5.642,27.7,79.58,86,27.0,16,2,3,8,2017,235,23,34,235.66666666666666,1,1,4.6113333333333335
2017-08-23 17:00:00,46.03,16.64,17.28,7.52,4.59,27.8,79.37,85,0.0,17,2,3,8,2017,235,23,34,235.70833333333334,1,1,2.956666666666667
2017-08-23 18:00:00,34.85,12.8,11.66,6.52,3.87,27.3,79.74,89,0.0,18,2,3,8,2017,235,23,34,235.75,0,1,2.642
2017-08-23 19:00:00,30.06,9.28,11.04,5.904,3.836,26.9,78.67,90,0.0,19,2,3,8,2017,235,23,34,235.79166666666666,0,1,2.568
2017-08-23 20:00:00,28.94,9.36,10.86,5.416,3.304,26.3,77.9,93,0.0,20,2,3,8,2017,235,23,34,235.83333333333334,0,1,2.3800000000000003
2017-08-23 21:00:00,27.32,9.68,9.63,5.432,2.578,25.7,73.78,90,0.0,21,2,3,8,2017,235,23,34,235.875,0,1,2.2806666666666664
2017-08-24 07:00:00,24.1,6.16,10.49,4.216,3.234,22.2,56.04,79,62.0,7,3,3,8,2017,236,24,34,236.29166666666666,0,1,2.4086666666666665
2017-08-24 08:00:00,43.42,10.96,21.09,5.608,5.762,23.3,58.15,76,203.0,8,3,3,8,2017,236,24,34,236.33333333333334,1,1,3.2793333333333337
2017-08-24 09:00:00,51.83,12.88,23.89,7.096,7.964,23.8,58.31,73,410.0,9,3,3,8,2017,236,24,34,236.375,1,1,3.9339999999999997
2017-08-24 10:00:00,56.75,15.68,26.13,6.944,7.996,26.0,59.47,62,438.0,10,3,3,8,2017,236,24,34,236.41666666666666,1,1,3.9906666666666673
2017-08-24 11:00:00,53.48,14.8,24.82,6.712,7.148,27.1,59.95,57,656.0,11,3,3,8,2017,236,24,34,236.45833333333334,1,1,4.052
2017-08-24 12:00:00,47.26,14.8,20.4,6.456,5.604,27.5,61.76,58,650.0,12,3,3,8,2017,236,24,34,236.5,1,1,3.6333333333333333
2017-08-24 13:00:00,54.21,16.32,25.5,6.512,5.878,27.9,62.38,57,592.0,13,3,3,8,2017,236,24,34,236.54166666666666,1,1,3.4613333333333336
2017-08-24 14:00:00,58.2,16.72,28.36,6.848,6.272,26.2,61.75,65,488.0,14,3,3,8,2017,236,24,34,236.58333333333334,1,1,3.74
2017-08-24 15:00:00,53.15,15.1,25.2,7.0,5.85,26.4,60.13,61,344.0,15,3,3,8,2017,236,24,34,236.625,1,1,3.862
2017-08-24 16:00:00,50.59,16.1,21.15,8.032,5.308,26.8,55.05,50,191.0,16,3,3,8,2017,236,24,34,236.66666666666666,1,1,3.7300000000000004
2017-08-24 17:00:00,42.11,12.16,17.36,8.032,4.558,26.4,51.75,46,43.0,17,3,3,8,2017,236,24,34,236.70833333333334,1,1,2.771333333333333
2017-08-24 18:00:00,30.33,8.0,10.79,7.528,4.012,26.0,48.03,41,0.0,18,3,3,8,2017,236,24,34,236.75,0,1,2.458
2017-08-24 19:00:00,25.55,6.24,9.57,6.376,3.364,25.0,52.37,54,0.0,19,3,3,8,2017,236,24,34,236.79166666666666,0,1,2.728666666666667
2017-08-24 20:00:00,21.86,5.12,9.06,5.152,2.528,23.8,51.6,59,0.0,20,3,3,8,2017,236,24,34,236.83333333333334,0,1,2.406
